Date,Open,High,Low,Close,Volume
2006-07-10,4.61832,4.61832,4.61832,4.61832,92158948.39364
2006-07-12,4.67317,4.67317,4.67317,4.67317,48530909.109489
2006-07-17,4.61832,4.61832,4.61832,4.61832,114929206.38278
2006-07-19,4.61832,4.61832,4.61832,4.61832,90681041.808737
2006-07-24,4.68395,4.68395,4.68395,4.68395,70036908.998381
2006-07-26,4.74949,4.74949,4.74949,4.74949,59585968.933304
2006-07-31,4.81503,4.81503,4.81503,4.81503,58919958.052073
2006-08-02,4.74949,4.74949,4.74949,4.74949,91741222.373045
2006-08-07,4.81503,4.81503,4.81503,4.81503,73343209.616023
2006-08-09,4.94066,4.94066,4.94066,4.94066,133094116.30777
2006-08-11,4.96804,4.96804,4.96804,4.96804,89137527.249115
2006-08-16,4.95163,4.95163,4.95163,4.95163,54973411.738099
2006-08-18,4.78774,4.78774,4.78774,4.78774,150867842.1823
2006-08-23,4.92988,4.92988,4.92988,4.92988,92430958.835503
2006-08-25,4.85328,4.85328,4.85328,4.85328,84270560.95778
2006-08-30,4.80968,4.80968,4.80968,4.80968,152211794.54135
2006-09-01,4.77143,4.77143,4.77143,4.77143,100604760.598
2006-09-06,4.76442,4.76442,4.76442,4.76442,235087301.30403
2006-09-08,4.70819,4.70819,4.70819,4.70819,145409002.43343
2006-09-13,4.63556,4.63556,4.63556,4.63556,123710820.88852
2006-09-15,4.67999,4.67999,4.67999,4.67999,85681429.675604
2006-09-20,4.69732,4.69732,4.69732,4.69732,116476995.43094
2006-09-22,4.63556,4.63556,4.63556,4.63556,145785235.53804
2006-09-27,4.59639,4.59639,4.59639,4.59639,122840676.05679
2006-09-29,4.68562,4.68562,4.68562,4.68562,90525251.889738
2006-10-04,4.54043,4.54043,4.54043,4.54043,309338940.63157
2006-10-09,4.5856,4.5856,4.5856,4.5856,52750932.644137
2006-10-11,4.60219,4.60219,4.60219,4.60219,76120778.783214
2006-10-16,4.76442,4.76442,4.76442,4.76442,232301172.3108
2006-10-18,4.78065,4.78065,4.78065,4.78065,83559771.011885
2006-10-23,4.76977,4.76977,4.76977,4.76977,112529819.87754
2006-10-25,4.80876,4.80876,4.80876,4.80876,118656558.22594
2006-10-31,4.79244,4.79244,4.79244,4.79244,127306593.34224
2006-11-02,4.85328,4.85328,4.85328,4.85328,130174286.95424
2006-11-07,4.93762,4.93762,4.93762,4.93762,256230409.04914
2006-11-09,5.02721,5.02721,5.02721,5.02721,279223894.06592
2006-11-14,5.04915,5.04915,5.04915,5.04915,102995266.14809
2006-11-16,5.05468,5.05468,5.05468,5.05468,84511388.246265
2006-11-21,4.99376,4.99376,4.99376,4.99376,92221326.634246
2006-11-23,5.34559,5.34559,5.34559,5.34559,291616980.54918
2006-11-28,5.18336,5.18336,5.18336,5.18336,257334098.2654
2006-11-30,5.53611,5.53611,5.53611,5.53611,285085758.41552
2006-12-04,5.58054,5.58054,5.58054,5.58054,123817360.88822
2006-12-07,5.62533,5.62533,5.62533,5.62533,104324250.20296
2006-12-11,5.77087,5.77087,5.77087,5.77087,155026959.67964
2006-12-14,5.73751,5.73751,5.73751,5.73751,119275215.58532
2006-12-18,5.83817,5.83817,5.83817,5.83817,97831277.147523
2006-12-21,5.7929,5.7929,5.7929,5.7929,90828930.433297
2006-12-27,6.09497,6.09497,6.09497,6.09497,186246739.13109
2007-01-02,6.17294,6.17294,6.17294,6.17294,97130798.049129
2007-01-04,5.9272,5.9272,5.9272,5.9272,219373754.14615
2007-01-09,5.72571,5.72571,5.72571,5.72571,106481877.49441
2007-01-11,5.47444,5.47444,5.47444,5.47444,215572782.37449
2007-01-16,5.49103,5.49103,5.49103,5.49103,192023073.5686
2007-01-18,5.35646,5.35646,5.35646,5.35646,239652291.25296
2007-01-23,5.41287,5.41287,5.41287,5.41287,102764975.36539
2007-01-25,5.50827,5.50827,5.50827,5.50827,130990154.46059
2007-01-30,5.36835,5.36835,5.36835,5.36835,92060382.376392
2007-02-01,5.3512,5.3512,5.3512,5.3512,84039779.802276
2007-02-05,5.40209,5.40209,5.40209,5.40209,104841175.81981
2007-02-08,5.40734,5.40734,5.40734,5.40734,167393287.21365
2007-02-12,5.38485,5.38485,5.38485,5.38485,115483936.27068
2007-02-15,5.35646,5.35646,5.35646,5.35646,77230361.15221
2007-02-21,5.32862,5.32862,5.32862,5.32862,103267287.43891
2007-02-26,5.30669,5.30669,5.30669,5.30669,121129978.00489
2007-02-28,5.09459,5.09459,5.09459,5.09459,254854519.5343
2007-03-05,4.8259,4.8259,4.8259,4.8259,257959099.00918
2007-03-07,4.85328,4.85328,4.85328,4.85328,219824837.45085
2007-03-12,4.98223,4.98223,4.98223,4.98223,179665760.43188
2007-03-14,4.83687,4.83687,4.83687,4.83687,149761703.27184
2007-03-19,4.88139,4.88139,4.88139,4.88139,77356944.597561
2007-03-21,4.79244,4.79244,4.79244,4.79244,154774232.17164
2007-03-26,4.99919,4.99919,4.99919,4.99919,193786330.47131
2007-03-28,5.03274,5.03274,5.03274,5.03274,264593039.05543
2007-03-30,5.18336,5.18336,5.18336,5.18336,247618583.95482
2007-04-04,5.16142,5.16142,5.16142,5.16142,209386344.39265
2007-04-11,5.16142,5.16142,5.16142,5.16142,161664486.39064
2007-04-16,5.20446,5.20446,5.20446,5.20446,127485116.16301
2007-04-18,5.15929,5.15929,5.15929,5.15929,102286411.6559
2007-04-23,5.12492,5.12492,5.12492,5.12492,110550712.15218
2007-04-25,5.10787,5.10787,5.10787,5.10787,67166755.928117
2007-04-30,5.06786,5.06786,5.06786,5.06786,119412544.9213
2007-05-03,5.07422,5.07422,5.07422,5.07422,98239311.795989
2007-05-08,5.67124,5.67124,5.67124,5.67124,403968360.05801
2007-05-10,5.55169,5.55169,5.55169,5.55169,258220379.83385
2007-05-15,5.72267,5.72267,5.72267,5.72267,345450402.46524
2007-05-17,5.82489,5.82489,5.82489,5.82489,229532554.61695
2007-05-22,5.81319,5.81319,5.81319,5.81319,141419572.36735
2007-05-25,5.69917,5.69917,5.69917,5.69917,196133836.18547
2007-05-30,5.61409,5.61409,5.61409,5.61409,277840319.15086
2007-06-01,5.77889,5.77889,5.77889,5.77889,205514506.15743
2007-06-05,6.09792,6.09792,6.09792,6.09792,560360894.06541
2007-06-08,5.9614,5.9614,5.9614,5.9614,227087734.85503
2007-06-12,5.97237,5.97237,5.97237,5.97237,128082969.56494
2007-06-15,6.14336,6.14336,6.14336,6.14336,235037167.19484
2007-06-20,6.67797,6.67797,6.67797,6.67797,752258453.8957
2007-06-25,6.51879,6.51879,6.51879,6.51879,189007031.33631
2007-06-27,6.45012,6.45012,6.45012,6.45012,175883848.10559
2007-07-03,6.84886,6.84886,6.84886,6.84886,325688359.18685
2007-07-05,6.90573,6.90573,6.90573,6.90573,241318814.52703
2007-07-10,7.05321,7.05321,7.05321,7.05321,156035757.41994
2007-07-12,6.98547,6.98547,6.98547,6.98547,125083111.80477
2007-07-17,7.01884,7.01884,7.01884,7.01884,141644356.22014
2007-07-19,6.83716,6.83716,6.83716,6.83716,147886622.92803
2007-07-24,6.99634,6.99634,6.99634,6.99634,135540831.38227
2007-07-26,6.90573,6.90573,6.90573,6.90573,214743262.54228
2007-07-31,6.63253,6.63253,6.63253,6.63253,231059155.65464
2007-08-02,6.3478,6.3478,6.3478,6.3478,262644781.42051
2007-08-06,6.09792,6.09792,6.09792,6.09792,278175254.6207
2007-08-09,6.18862,6.18862,6.18862,6.18862,177335681.39525
2007-08-13,5.99496,5.99496,5.99496,5.99496,152182138.92094
2007-08-16,5.66561,5.66561,5.66561,5.66561,323677473.78534
2007-08-20,5.9614,5.9614,5.9614,5.9614,314672191.78434
2007-08-23,6.27987,6.27987,6.27987,6.27987,291159465.98355
2007-08-27,6.59824,6.59824,6.59824,6.59824,377975183.27008
2007-08-30,6.46163,6.46163,6.46163,6.46163,205213584.33352
2007-09-03,6.51879,6.51879,6.51879,6.51879,195089805.37662
2007-09-06,6.4679,6.4679,6.4679,6.4679,186602202.9949
2007-09-10,6.47952,6.47952,6.47952,6.47952,267440252.00886
2007-09-13,6.56082,6.56082,6.56082,6.56082,334081956.4523
2007-09-17,6.66534,6.66534,6.66534,6.66534,202532520.96689
2007-09-20,7.17498,7.17498,7.17498,7.17498,494880433.63312
2007-09-24,8.28863,8.28863,8.28863,8.28863,995628508.68477
2007-09-27,8.14945,8.14945,8.14945,8.14945,512203604.5471
2007-10-03,8.11378,8.11378,8.11378,8.11378,606372413.11594
2007-10-05,8.46247,8.46247,8.46247,8.46247,472633084.45991
2007-10-10,8.45003,8.45003,8.45003,8.45003,450402714.98728
2007-10-12,9.63138,9.63138,9.63138,9.63138,1260421989.7911
2007-10-17,10.8388,10.8388,10.8388,10.8388,682924323.97431
2007-10-22,10.884,10.884,10.884,10.884,794594946.70132
2007-10-25,11.0812,11.0812,11.0812,11.0812,492937854.34162
2007-10-29,11.3716,11.3716,11.3716,11.3716,505272934.71341
2007-11-01,11.5338,11.5338,11.5338,11.5338,449276541.31032
2007-11-05,10.4333,10.4333,10.4333,10.4333,905219791.93761
2007-11-08,9.2737,9.2737,9.2737,9.2737,802845819.44512
2007-11-12,8.66932,8.66932,8.66932,8.66932,676546490.88576
2007-11-15,8.85615,8.85615,8.85615,8.85615,334669505.5161
2007-11-19,8.41501,8.41501,8.41501,8.41501,230171612.35264
2007-11-22,8.1829,8.1829,8.1829,8.1829,380572468.83098
2007-11-26,8.77412,8.77412,8.77412,8.77412,413904452.08125
2007-11-28,8.40459,8.40459,8.40459,8.40459,289253414.041
2007-12-03,8.68258,8.68258,8.68258,8.68258,238101039.21813
2007-12-05,8.95017,8.95017,8.95017,8.95017,384538442.36993
2007-12-10,8.87919,8.87919,8.87919,8.87919,447734528.24617
2007-12-12,8.77412,8.77412,8.77412,8.77412,259305954.54878
2007-12-17,7.998,7.998,7.998,7.998,318657742.26385
2007-12-19,7.9639,7.9639,7.9639,7.9639,324932462.53783
2007-12-24,8.19452,8.19452,8.19452,8.19452,199738807.46872
2007-12-28,7.90509,7.90509,7.90509,7.90509,252843126.40165
2008-01-03,7.65096,7.65096,7.65096,7.65096,230302921.60309
2008-01-07,8.03211,8.03211,8.03211,8.03211,350407380.37226
2008-01-10,8.09128,8.09128,8.09128,8.09128,237123630.76136
2008-01-14,7.68452,7.68452,7.68452,7.68452,208118856.55829
2008-01-17,7.17498,7.17498,7.17498,7.17498,368603773.9667
2008-01-21,6.54911,6.54911,6.54911,6.54911,403835876.95055
2008-01-24,6.34061,6.34061,6.34061,6.34061,560322676.44916
2008-01-28,6.49132,6.49132,6.49132,6.49132,408149736.35776
2008-01-30,6.25949,6.25949,6.25949,6.25949,388988158.90982
2008-02-04,7.07119,7.07119,7.07119,7.07119,399954695.59469
2008-02-06,6.45629,6.45629,6.45629,6.45629,395638263.90008
2008-02-13,6.49132,6.49132,6.49132,6.49132,274543014.48728
2008-02-15,6.89725,6.89725,6.89725,6.89725,257066265.75638
2008-02-20,6.78102,6.78102,6.78102,6.78102,385550600.03182
2008-02-22,6.68801,6.68801,6.68801,6.68801,226032073.96566
2008-02-27,6.93163,6.93163,6.93163,6.93163,428673421.89211
2008-02-29,6.86204,6.86204,6.86204,6.86204,228696727.2019
2008-03-05,6.24798,6.24798,6.24798,6.24798,252508546.77756
2008-03-07,6.09727,6.09727,6.09727,6.09727,369133255.07999
2008-03-12,6.34061,6.34061,6.34061,6.34061,294891964.5713
2008-03-14,5.84213,5.84213,5.84213,5.84213,326715730.33932
2008-03-19,5.70313,5.70313,5.70313,5.70313,364868379.79267
2008-03-25,5.69152,5.69152,5.69152,5.69152,423128662.75365
2008-03-27,5.48864,5.48864,5.48864,5.48864,213121580.17191
2008-04-01,5.70313,5.70313,5.70313,5.70313,226237660.59134
2008-04-03,6.05036,6.05036,6.05036,6.05036,260106837.47751
2008-04-09,5.94665,5.94665,5.94665,5.94665,256571375.45345
2008-04-11,6.00445,6.00445,6.00445,6.00445,239270142.2128
2008-04-16,5.66248,5.66248,5.66248,5.66248,217540589.82759
2008-04-18,5.69152,5.69152,5.69152,5.69152,325162313.93783
2008-04-23,6.54911,6.54911,6.54911,6.54911,657711407.33522
2008-04-25,6.75742,6.75742,6.75742,6.75742,415460901.85076
2008-04-30,6.72314,6.72314,6.72314,6.72314,233031746.41231
2008-05-05,7.01275,7.01275,7.01275,7.01275,177362011.81075
2008-05-08,6.47952,6.47952,6.47952,6.47952,288034192.12566
2008-05-13,6.3525,6.3525,6.3525,6.3525,347787866.38602
2008-05-16,6.67631,6.67631,6.67631,6.67631,328096844.71124
2008-05-20,6.54367,6.54367,6.54367,6.54367,348710429.03212
2008-05-23,6.44928,6.44928,6.44928,6.44928,164377598.65732
2008-05-27,6.26116,6.26116,6.26116,6.26116,99539688.239561
2008-05-29,6.31968,6.31968,6.31968,6.31968,210235215.50714
2008-06-03,6.47269,6.47269,6.47269,6.47269,259512959.13295
2008-06-05,6.39066,6.39066,6.39066,6.39066,195872348.14574
2008-06-11,6.07321,6.07321,6.07321,6.07321,155376910.10417
2008-06-13,5.86701,5.86701,5.86701,5.86701,130633690.32307
2008-06-18,6.27296,6.27296,6.27296,6.27296,364878010.41065
2008-06-20,6.15506,6.15506,6.15506,6.15506,441677052.88567
2008-06-25,6.14336,6.14336,6.14336,6.14336,124145730.57006
2008-06-27,5.90766,5.90766,5.90766,5.90766,216202402.6036
2008-07-03,5.61971,5.61971,5.61971,5.61971,203571124.0432
2008-07-07,5.88434,5.88434,5.88434,5.88434,189537502.95926
2008-07-10,5.84351,5.84351,5.84351,5.84351,304306509.32255
2008-07-14,5.90766,5.90766,5.90766,5.90766,171323221.60666
2008-07-17,5.87254,5.87254,5.87254,5.87254,215829571.7315
2008-07-21,6.03717,6.03717,6.03717,6.03717,273723730.64478
2008-07-24,6.17839,6.17839,6.17839,6.17839,221587628.93335
2008-07-28,6.02546,6.02546,6.02546,6.02546,119051171.63131
2008-07-30,6.06141,6.06141,6.06141,6.06141,186049519.22004
2008-08-04,6.13165,6.13165,6.13165,6.13165,169019678.03079
2008-08-07,6.01385,6.01385,6.01385,6.01385,216913915.08995
2008-08-12,5.84923,5.84923,5.84923,5.84923,191416776.42446
2008-08-14,5.9202,5.9202,5.9202,5.9202,158325593.34028
2008-08-19,5.6494,5.6494,5.6494,5.6494,136760447.11469
2008-08-21,5.67281,5.67281,5.67281,5.67281,143890505.56566
2008-08-27,6.06141,6.06141,6.06141,6.06141,184948422.9042
2008-08-29,5.90766,5.90766,5.90766,5.90766,153145068.36143
2008-09-03,5.66644,5.66644,5.66644,5.66644,203491415.68076
2008-09-05,5.49012,5.49012,5.49012,5.49012,223987093.55106
2008-09-10,5.38006,5.38006,5.38006,5.38006,210582685.86041
2008-09-12,5.14058,5.14058,5.14058,5.14058,168971805.92884
2008-09-18,4.45296,4.45296,4.45296,4.45296,481775568.86411
2008-09-22,5.18253,5.18253,5.18253,5.18253,394457157.62081
2008-09-25,5.15856,5.15856,5.15856,5.15856,221581105.45628
2008-09-29,4.73382,4.73382,4.73382,4.73382,277775304.61402
2008-10-02,4.86572,4.86572,4.86572,4.86572,236547483.95001
2008-10-08,3.69445,3.69445,3.69445,3.69445,516015085.70216
2008-10-10,3.5867,3.5867,3.5867,3.5867,563332073.69607
2008-10-15,3.85503,3.85503,3.85503,3.85503,245199722.48921
2008-10-17,3.5385,3.5385,3.5385,3.5385,485242560.95894
2008-10-22,3.5385,3.5385,3.5385,3.5385,281931172.84912
2008-10-24,2.98896,2.98896,2.98896,2.98896,441216345.47237
2008-10-29,2.94129,2.94129,2.94129,2.94129,456129098.66295
2008-10-31,3.40706,3.40706,3.40706,3.40706,387725528.15293
2008-11-05,3.61629,3.61629,3.61629,3.61629,354433895.42361
2008-11-07,3.41886,3.41886,3.41886,3.41886,302799246.5484
2008-11-12,3.57426,3.57426,3.57426,3.57426,183556422.69014
2008-11-14,3.48531,3.48531,3.48531,3.48531,241081252.77422
2008-11-19,3.37756,3.37756,3.37756,3.37756,271068215.48393
2008-11-21,3.32926,3.32926,3.32926,3.32926,252279008.91239
2008-11-25,3.45471,3.45471,3.45471,3.45471,219370189.17931
2008-11-28,3.81917,3.81917,3.81917,3.81917,188879487.75838
2008-12-02,3.66395,3.66395,3.66395,3.66395,192497139.30106
2008-12-05,3.73575,3.73575,3.73575,3.73575,151225023.4358
2008-12-09,4.01126,4.01126,4.01126,4.01126,213840889.80273
2008-12-12,4.01126,4.01126,4.01126,4.01126,297082647.54588
2008-12-16,4.14851,4.14851,4.14851,4.14851,106971809.82459
2008-12-19,4.19008,4.19008,4.19008,4.19008,232076767.08656
2008-12-23,3.84987,3.84987,3.84987,3.84987,143502210.5921
2008-12-30,3.99873,3.99873,3.99873,3.99873,147439872.69625
2009-01-02,4.30401,4.30401,4.30401,4.30401,188680705.59773
2009-01-07,4.45296,4.45296,4.45296,4.45296,244038111.78335
2009-01-09,4.19626,4.19626,4.19626,4.19626,117726896.02322
2009-01-14,3.91522,3.91522,3.91522,3.91522,132626503.53417
2009-01-16,3.65842,3.65842,3.65842,3.65842,216259649.28816
2009-01-21,3.46733,3.46733,3.46733,3.46733,197244415.5735
2009-01-23,3.33544,3.33544,3.33544,3.33544,244516865.34956
2009-01-30,3.47905,3.47905,3.47905,3.47905,270169295.96699
2009-02-04,3.53306,3.53306,3.53306,3.53306,128699463.64255
2009-02-06,3.77788,3.77788,3.77788,3.77788,193952071.05247
2009-02-11,3.82562,3.82562,3.82562,3.82562,166261717.26613
2009-02-13,3.80765,3.80765,3.80765,3.80765,121549600.42294
2009-02-18,3.5385,3.5385,3.5385,3.5385,239629973.86619
2009-02-20,3.43139,3.43139,3.43139,3.43139,190547031.91919
2009-02-25,3.45471,3.45471,3.45471,3.45471,169870001.82045
2009-02-27,3.30576,3.30576,3.30576,3.30576,150206892.33891
2009-03-04,3.19819,3.19819,3.19819,3.19819,185622064.94087
2009-03-06,3.06094,3.06094,3.06094,3.06094,211640865.87728
2009-03-11,3.25746,3.25746,3.25746,3.25746,214052825.23728
2009-03-13,3.43692,3.43692,3.43692,3.43692,262245866.40421
2009-03-18,3.55648,3.55648,3.55648,3.55648,129195711.14984
2009-03-20,3.57426,3.57426,3.57426,3.57426,211013932.93449
2009-03-25,3.86784,3.86784,3.86784,3.86784,264929933.84667
2009-03-27,3.97532,3.97532,3.97532,3.97532,257799022.66779
2009-03-31,3.69445,3.69445,3.69445,3.69445,229804740.8119
2009-04-03,3.89742,3.89742,3.89742,3.89742,220192498.79556
2009-04-07,3.94498,3.94498,3.94498,3.94498,140758616.01458
2009-04-14,4.0885,4.0885,4.0885,4.0885,248873611.76356
2009-04-16,4.08306,4.08306,4.08306,4.08306,229983214.81238
2009-04-21,3.98702,3.98702,3.98702,3.98702,184505236.55436
2009-04-23,4.05892,4.05892,4.05892,4.05892,164926266.14877
2009-04-28,3.89742,3.89742,3.89742,3.89742,164133295.36342
2009-04-30,4.10012,4.10012,4.10012,4.10012,197530264.94326
2009-05-06,4.59123,4.59123,4.59123,4.59123,191035955.29647
2009-05-08,4.96721,4.96721,4.96721,4.96721,390972190.97618
2009-05-13,5.02103,5.02103,5.02103,5.02103,397315587.30954
2009-05-15,4.83613,4.83613,4.83613,4.83613,115192553.93351
2009-05-20,5.19423,5.19423,5.19423,5.19423,156956495.2717
2009-05-22,5.12095,5.12095,5.12095,5.12095,122815570.4884
2009-05-26,5.02343,5.02343,5.02343,5.02343,112017870.67666
2009-06-01,5.73133,5.73133,5.73133,5.73133,304905643.98614
2009-06-03,5.62745,5.62745,5.62745,5.62745,298869835.07507
2009-06-08,5.59095,5.59095,5.59095,5.59095,122185805.96817
2009-06-10,5.74387,5.74387,5.74387,5.74387,175936626.1053
2009-06-15,5.48698,5.48698,5.48698,5.48698,123739985.05125
2009-06-17,5.2794,5.2794,5.2794,5.2794,165227828.06107
2009-06-22,5.15773,5.15773,5.15773,5.15773,162822182.79329
2009-06-24,5.06639,5.06639,5.06639,5.06639,156596615.88291
2009-06-29,5.2677,5.2677,5.2677,5.2677,135853759.74546
2009-07-02,5.23101,5.23101,5.23101,5.23101,160559173.08572
2009-07-07,4.98665,4.98665,4.98665,4.98665,176538224.56673
2009-07-09,4.91965,4.91965,4.91965,4.91965,158088455.78163
2009-07-14,4.87052,4.87052,4.87052,4.87052,171342117.2328
2009-07-16,5.00472,5.00472,5.00472,5.00472,179608782.80142
2009-07-21,5.36531,5.36531,5.36531,5.36531,137158357.51769
2009-07-23,5.51739,5.51739,5.51739,5.51739,163507066.51786
2009-07-27,5.68828,5.68828,5.68828,5.68828,180497009.58763
2009-07-30,5.52984,5.52984,5.52984,5.52984,151411931.41445
2009-08-03,5.69465,5.69465,5.69465,5.69465,110096385.00973
2009-08-06,5.73133,5.73133,5.73133,5.73133,136148221.01626
2009-08-10,5.60321,5.60321,5.60321,5.60321,160832698.0418
2009-08-13,5.4809,5.4809,5.4809,5.4809,118431311.12273
2009-08-17,5.18806,5.18806,5.18806,5.18806,200908863.0017
2009-08-20,5.30448,5.30448,5.30448,5.30448,167674548.56004
2009-08-24,5.37692,5.37692,5.37692,5.37692,109470261.39903
2009-08-27,5.38946,5.38946,5.38946,5.38946,142497193.71284
2009-08-31,5.22484,5.22484,5.22484,5.22484,127214998.86392
2009-09-03,5.24262,5.24262,5.24262,5.24262,71935488.180249
2009-09-07,5.41361,5.41361,5.41361,5.41361,89130453.729996
2009-09-10,5.60487,5.60487,5.60487,5.60487,136526997.11608
2009-09-14,5.58616,5.58616,5.58616,5.58616,69184440.37017
2009-09-17,5.81549,5.81549,5.81549,5.81549,263902194.9146
2009-09-21,5.73521,5.73521,5.73521,5.73521,80309523.693674
2009-09-23,5.82185,5.82185,5.82185,5.82185,169942559.63619
2009-09-28,5.43075,5.43075,5.43075,5.43075,125148702.42116
2009-09-30,5.43075,5.43075,5.43075,5.43075,123656555.497
2009-10-06,5.52366,5.52366,5.52366,5.52366,114312691.69215
2009-10-08,5.78415,5.78415,5.78415,5.78415,107653712.25613
2009-10-13,5.87098,5.87098,5.87098,5.87098,248312338.87048
2009-10-15,6.19949,6.19949,6.19949,6.19949,254439619.66666
2009-10-20,6.36108,6.36108,6.36108,6.36108,162042699.42968
2009-10-22,6.27452,6.27452,6.27452,6.27452,171006632.8058
2009-10-28,6.16917,6.16917,6.16917,6.16917,154212044.71159
2009-10-30,5.95209,5.95209,5.95209,5.95209,200011247.52923
2009-11-04,5.97006,5.97006,5.97006,5.97006,167794842.86577
2009-11-06,6.1004,6.1004,6.1004,6.1004,131232402.96228
2009-11-11,6.26189,6.26189,6.26189,6.26189,101416813.61153
2009-11-13,6.16917,6.16917,6.16917,6.16917,123677044.83474
2009-11-17,6.27452,6.27452,6.27452,6.27452,64066563.770919
2009-11-20,6.17534,6.17534,6.17534,6.17534,85707136.276143
2009-11-24,6.1004,6.1004,6.1004,6.1004,111157441.08476
2009-11-27,5.81549,5.81549,5.81549,5.81549,279246433.8563
2009-12-01,6.05127,6.05127,6.05127,6.05127,112254991.96188
2009-12-04,6.15036,6.15036,6.15036,6.15036,78209707.232472
2009-12-08,6.00749,6.00749,6.00749,6.00749,95084338.921866
2009-12-11,5.9638,5.9638,5.9638,5.9638,104682539.13484
2009-12-15,5.89596,5.89596,5.89596,5.89596,143038004.39058
2009-12-18,5.69779,5.69779,5.69779,5.69779,130128332.94768
2009-12-22,5.56109,5.56109,5.56109,5.56109,172875157.12569
2009-12-28,5.79696,5.79696,5.79696,5.79696,42342186.337578
2009-12-30,5.72903,5.72903,5.72903,5.72903,114972890.78781
2010-01-05,6.1004,6.1004,6.1004,6.1004,308662336.82999
2010-01-07,6.19949,6.19949,6.19949,6.19949,110064580.21118
2010-01-12,6.27452,6.27452,6.27452,6.27452,118118285.11895
2010-01-14,5.97006,5.97006,5.97006,5.97006,118697829.82323
2010-01-18,5.82803,5.82803,5.82803,5.82803,144389834.17636
2010-01-21,5.69152,5.69152,5.69152,5.69152,151504262.53685
2010-01-25,5.64146,5.64146,5.64146,5.64146,123017310.07438
2010-01-28,5.51739,5.51739,5.51739,5.51739,121069287.86179
2010-02-01,5.43075,5.43075,5.43075,5.43075,134738127.99875
2010-02-04,5.52984,5.52984,5.52984,5.52984,143513837.41792
2010-02-08,6.48523,6.61769,6.40716,6.43832,144817013.97696
2010-02-09,6.41481,6.67235,6.41481,6.59446,138645830.71174
2010-02-10,6.61769,6.69595,6.52422,6.64129,130058604.53958
2010-02-11,6.67235,6.81301,6.67235,6.77392,104578110.34193
2010-02-12,6.7036,6.80508,6.67235,6.71926,87719088.130002
2010-02-17,6.86748,7.00795,6.83623,6.85191,102906253.72124
2010-02-18,6.766,6.91431,6.766,6.79725,78842894.598223
2010-02-19,6.75042,6.7895,6.61022,6.63335,102628313.24019
2010-02-22,6.83623,6.91431,6.79725,6.82849,98882182.939602
2010-02-23,6.766,6.95339,6.71926,6.89089,106946218.22298
2010-02-24,6.77392,6.80508,6.71143,6.74267,133870682.3872
